index,datetime,service,instance,message,level,anomaly_type,st_time,ed_time,duration,data_type,old_index
9481,2021-07-21,mobservice,mobservice1,"2021-07-21 08:43:15,325 | WARNING | 0.0.0.1 | 172.17.0.5 | mobservice1 | fabaaf33b4d6a7ae | wait for 11 seconds for follow-up operations to simulate the login failure of the QR code expired",WARNING,[login failure],2021-07-21 08:43:15.325000,2021-07-21 08:43:26.325000,11,test,9684
9482,2021-07-21,mobservice,mobservice1,"2021-07-21 08:47:35,393 | WARNING | 0.0.0.1 | 172.17.0.5 | mobservice1 | f627576bf19761ca | wait for 11 seconds for follow-up operations to simulate the login failure of the QR code expired",WARNING,[login failure],2021-07-21 08:47:35.393000,2021-07-21 08:47:46.393000,11,test,9685
9483,2021-07-21,mobservice,mobservice2,"2021-07-21 08:48:24,666 | WARNING | 0.0.0.4 | 172.17.0.2 | mobservice2 | c11402d69efd4188 | wait for 11 seconds for follow-up operations to simulate the login failure of the QR code expired",WARNING,[login failure],2021-07-21 08:48:24.666000,2021-07-21 08:48:35.666000,11,test,9410
9484,2021-07-21,mobservice,mobservice2,"2021-07-21 08:49:26,838 | WARNING | 0.0.0.4 | 172.17.0.2 | mobservice2 | 423387028ae3971b | wait for 11 seconds for follow-up operations to simulate the login failure of the QR code expired",WARNING,[login failure],2021-07-21 08:49:26.838000,2021-07-21 08:49:37.838000,11,test,9411
9485,2021-07-21,mobservice,mobservice2,"2021-07-21 08:51:21,374 | WARNING | 0.0.0.4 | 172.17.0.2 | mobservice2 | 99b058a64854018b | wait for 11 seconds for follow-up operations to simulate the login failure of the QR code expired",WARNING,[login failure],2021-07-21 08:51:21.374000,2021-07-21 08:51:32.374000,11,test,9412
9486,2021-07-21,dbservice,dbservice1,"2021-07-21 09:01:49,161 | WARNING | 0.0.0.4 | 172.17.0.3 | dbservice1 | [memory_anomalies] trigger a high memory program, start at 2021-07-21 08:51:48.536512 and lasts 600 seconds and use 1g memory",WARNING,[memory_anomalies],2021-07-21 08:51:49.161000,2021-07-21 09:01:49.161000,600,test,9292
9487,2021-07-21,mobservice,mobservice1,"2021-07-21 08:54:40,601 | WARNING | 0.0.0.1 | 172.17.0.5 | mobservice1 | b3b661b47f802085 | wait for 11 seconds for follow-up operations to simulate the login failure of the QR code expired",WARNING,[login failure],2021-07-21 08:54:40.601000,2021-07-21 08:54:51.601000,11,test,9686
9488,2021-07-21,mobservice,mobservice1,"2021-07-21 08:55:08,551 | WARNING | 0.0.0.1 | 172.17.0.5 | mobservice1 | e6ae73108f95cb13 | wait for 11 seconds for follow-up operations to simulate the login failure of the QR code expired",WARNING,[login failure],2021-07-21 08:55:08.551000,2021-07-21 08:55:19.551000,11,test,9687
9489,2021-07-21,mobservice,mobservice1,"2021-07-21 08:55:36,591 | WARNING | 0.0.0.1 | 172.17.0.5 | mobservice1 | 89e443e4f2762fb7 | wait for 11 seconds for follow-up operations to simulate the login failure of the QR code expired",WARNING,[login failure],2021-07-21 08:55:36.591000,2021-07-21 08:55:47.591000,11,test,9688
9490,2021-07-21,mobservice,mobservice1,"2021-07-21 09:01:48,078 | WARNING | 0.0.0.1 | 172.17.0.5 | mobservice1 | 6d322d7684003962 | wait for 11 seconds for follow-up operations to simulate the login failure of the QR code expired",WARNING,[login failure],2021-07-21 09:01:48.078000,2021-07-21 09:01:59.078000,11,test,9689
9491,2021-07-21,mobservice,mobservice1,"2021-07-21 09:05:31,725 | WARNING | 0.0.0.1 | 172.17.0.5 | mobservice1 | 9708b6e9e68a87f0 | wait for 11 seconds for follow-up operations to simulate the login failure of the QR code expired",WARNING,[login failure],2021-07-21 09:05:31.725000,2021-07-21 09:05:42.725000,11,test,9690
9492,2021-07-21,mobservice,mobservice1,"2021-07-21 09:08:04,308 | WARNING | 0.0.0.1 | 172.17.0.5 | mobservice1 | ffd154a46eb857ab | wait for 11 seconds for follow-up operations to simulate the login failure of the QR code expired",WARNING,[login failure],2021-07-21 09:08:04.308000,2021-07-21 09:08:15.308000,11,test,9691
9493,2021-07-21,mobservice,mobservice1,"2021-07-21 09:09:10,380 | WARNING | 0.0.0.1 | 172.17.0.5 | mobservice1 | 956dde9270fe94ca | wait for 11 seconds for follow-up operations to simulate the login failure of the QR code expired",WARNING,[login failure],2021-07-21 09:09:10.380000,2021-07-21 09:09:21.380000,11,test,9692
9494,2021-07-21,mobservice,mobservice1,"2021-07-21 09:12:29,768 | WARNING | 0.0.0.1 | 172.17.0.5 | mobservice1 | 5bdd9744a215ba89 | wait for 11 seconds for follow-up operations to simulate the login failure of the QR code expired",WARNING,[login failure],2021-07-21 09:12:29.768000,2021-07-21 09:12:40.768000,11,test,9693
9495,2021-07-21,mobservice,mobservice2,"2021-07-21 09:14:46,203 | WARNING | 0.0.0.4 | 172.17.0.2 | mobservice2 | a32521abc1ab040f | wait for 11 seconds for follow-up operations to simulate the login failure of the QR code expired",WARNING,[login failure],2021-07-21 09:14:46.203000,2021-07-21 09:14:57.203000,11,test,9413
9496,2021-07-21,mobservice,mobservice2,"2021-07-21 09:15:55,021 | WARNING | 0.0.0.4 | 172.17.0.2 | mobservice2 | 62191f8214106859 | wait for 11 seconds for follow-up operations to simulate the login failure of the QR code expired",WARNING,[login failure],2021-07-21 09:15:55.021000,2021-07-21 09:16:06.021000,11,test,9414
9497,2021-07-21,mobservice,mobservice1,"2021-07-21 09:17:45,860 | WARNING | 0.0.0.1 | 172.17.0.5 | mobservice1 | 1334a8b478ee483 | wait for 11 seconds for follow-up operations to simulate the login failure of the QR code expired",WARNING,[login failure],2021-07-21 09:17:45.860000,2021-07-21 09:17:56.860000,11,test,9694
9498,2021-07-21,mobservice,mobservice1,"2021-07-21 09:18:07,541 | WARNING | 0.0.0.1 | 172.17.0.5 | mobservice1 | b30cf9d34ca35f6 | wait for 11 seconds for follow-up operations to simulate the login failure of the QR code expired",WARNING,[login failure],2021-07-21 09:18:07.541000,2021-07-21 09:18:18.541000,11,test,9695
9499,2021-07-21,mobservice,mobservice2,"2021-07-21 09:23:47,906 | WARNING | 0.0.0.4 | 172.17.0.2 | mobservice2 | c69a79795af5b67d | wait for 11 seconds for follow-up operations to simulate the login failure of the QR code expired",WARNING,[login failure],2021-07-21 09:23:47.906000,2021-07-21 09:23:58.906000,11,test,9415
9500,2021-07-21,mobservice,mobservice1,"2021-07-21 09:25:17,257 | WARNING | 0.0.0.1 | 172.17.0.5 | mobservice1 | e4dbd9d63da4359e | wait for 11 seconds for follow-up operations to simulate the login failure of the QR code expired",WARNING,[login failure],2021-07-21 09:25:17.257000,2021-07-21 09:25:28.257000,11,test,9696
9501,2021-07-21,mobservice,mobservice2,"2021-07-21 09:26:21,680 | WARNING | 0.0.0.4 | 172.17.0.2 | mobservice2 | 6a5c8330c6376799 | wait for 11 seconds for follow-up operations to simulate the login failure of the QR code expired",WARNING,[login failure],2021-07-21 09:26:21.680000,2021-07-21 09:26:32.680000,11,test,9416
9502,2021-07-21,mobservice,mobservice2,"2021-07-21 09:30:39,921 | WARNING | 0.0.0.4 | 172.17.0.2 | mobservice2 | 5f21853dcf7ae465 | wait for 11 seconds for follow-up operations to simulate the login failure of the QR code expired",WARNING,[login failure],2021-07-21 09:30:39.921000,2021-07-21 09:30:50.921000,11,test,9417
9503,2021-07-21,mobservice,mobservice2,"2021-07-21 09:32:12,440 | WARNING | 0.0.0.4 | 172.17.0.2 | mobservice2 | dbdc4d2f866ed626 | wait for 11 seconds for follow-up operations to simulate the login failure of the QR code expired",WARNING,[login failure],2021-07-21 09:32:12.440000,2021-07-21 09:32:23.440000,11,test,9418
9504,2021-07-21,mobservice,mobservice1,"2021-07-21 09:33:01,471 | WARNING | 0.0.0.1 | 172.17.0.5 | mobservice1 | 306757470545aafd | wait for 11 seconds for follow-up operations to simulate the login failure of the QR code expired",WARNING,[login failure],2021-07-21 09:33:01.471000,2021-07-21 09:33:12.471000,11,test,9697
9505,2021-07-21,mobservice,mobservice2,"2021-07-21 09:33:54,942 | WARNING | 0.0.0.4 | 172.17.0.2 | mobservice2 | 41aafacee71e5136 | wait for 11 seconds for follow-up operations to simulate the login failure of the QR code expired",WARNING,[login failure],2021-07-21 09:33:54.942000,2021-07-21 09:34:05.942000,11,test,9419
9506,2021-07-21,mobservice,mobservice1,"2021-07-21 09:44:43,272 | WARNING | 0.0.0.1 | 172.17.0.5 | mobservice1 | e115f555377e1731 | wait for 11 seconds for follow-up operations to simulate the login failure of the QR code expired",WARNING,[login failure],2021-07-21 09:44:43.272000,2021-07-21 09:44:54.272000,11,test,9698
9507,2021-07-21,mobservice,mobservice1,"2021-07-21 09:48:38,019 | WARNING | 0.0.0.1 | 172.17.0.5 | mobservice1 | 5fd5531dfa4a49e0 | wait for 11 seconds for follow-up operations to simulate the login failure of the QR code expired",WARNING,[login failure],2021-07-21 09:48:38.019000,2021-07-21 09:48:49.019000,11,test,9699
9508,2021-07-21,mobservice,mobservice2,"2021-07-21 09:49:37,211 | WARNING | 0.0.0.4 | 172.17.0.2 | mobservice2 | 1cd92683254e5ea7 | wait for 11 seconds for follow-up operations to simulate the login failure of the QR code expired",WARNING,[login failure],2021-07-21 09:49:37.211000,2021-07-21 09:49:48.211000,11,test,9420
9509,2021-07-21,redisservice,redisservice2,"2021-07-21 09:59:54,657 | WARNING | 0.0.0.2 | 172.17.0.4 | redisservice2 | [memory_anomalies] trigger a high memory program, start at 2021-07-21 09:49:53.768891 and lasts 600 seconds and use 1g memory",WARNING,[memory_anomalies],2021-07-21 09:49:54.657000,2021-07-21 09:59:54.657000,600,test,9861
9510,2021-07-21,mobservice,mobservice1,"2021-07-21 09:59:30,435 | WARNING | 0.0.0.1 | 172.17.0.5 | mobservice1 | 8e0fc9f922cbf670 | wait for 11 seconds for follow-up operations to simulate the login failure of the QR code expired",WARNING,[login failure],2021-07-21 09:59:30.435000,2021-07-21 09:59:41.435000,11,test,9700
9511,2021-07-21,mobservice,mobservice2,"2021-07-21 10:01:28,296 | WARNING | 0.0.0.4 | 172.17.0.2 | mobservice2 | 91b911fcc2a8994f | wait for 11 seconds for follow-up operations to simulate the login failure of the QR code expired",WARNING,[login failure],2021-07-21 10:01:28.296000,2021-07-21 10:01:39.296000,11,test,9421
9512,2021-07-21,mobservice,mobservice1,"2021-07-21 10:04:22,672 | WARNING | 0.0.0.1 | 172.17.0.5 | mobservice1 | 7c333c289034359f | wait for 11 seconds for follow-up operations to simulate the login failure of the QR code expired",WARNING,[login failure],2021-07-21 10:04:22.672000,2021-07-21 10:04:33.672000,11,test,9701
9513,2021-07-21,mobservice,mobservice2,"2021-07-21 10:08:13,021 | WARNING | 0.0.0.4 | 172.17.0.2 | mobservice2 | 28ef97f58e86bcad | wait for 11 seconds for follow-up operations to simulate the login failure of the QR code expired",WARNING,[login failure],2021-07-21 10:08:13.021000,2021-07-21 10:08:24.021000,11,test,9422
9514,2021-07-21,mobservice,mobservice2,"2021-07-21 10:08:59,938 | WARNING | 0.0.0.4 | 172.17.0.2 | mobservice2 | 83ee73393e66168 | wait for 11 seconds for follow-up operations to simulate the login failure of the QR code expired",WARNING,[login failure],2021-07-21 10:08:59.938000,2021-07-21 10:09:10.938000,11,test,9423
9515,2021-07-21,mobservice,mobservice2,"2021-07-21 10:10:17,926 | WARNING | 0.0.0.4 | 172.17.0.2 | mobservice2 | c9a506de7c8686ca | wait for 11 seconds for follow-up operations to simulate the login failure of the QR code expired",WARNING,[login failure],2021-07-21 10:10:17.926000,2021-07-21 10:10:28.926000,11,test,9424
9516,2021-07-21,mobservice,mobservice2,"2021-07-21 10:11:29,654 | WARNING | 0.0.0.4 | 172.17.0.2 | mobservice2 | 8a5c8909130782a6 | wait for 11 seconds for follow-up operations to simulate the login failure of the QR code expired",WARNING,[login failure],2021-07-21 10:11:29.654000,2021-07-21 10:11:40.654000,11,test,9425
9517,2021-07-21,mobservice,mobservice2,"2021-07-21 10:14:01,081 | WARNING | 0.0.0.4 | 172.17.0.2 | mobservice2 | e4eb253f0a99754c | wait for 11 seconds for follow-up operations to simulate the login failure of the QR code expired",WARNING,[login failure],2021-07-21 10:14:01.081000,2021-07-21 10:14:12.081000,11,test,9426
9518,2021-07-21,mobservice,mobservice2,"2021-07-21 10:15:25,118 | WARNING | 0.0.0.4 | 172.17.0.2 | mobservice2 | 971ae119e429fd9c | wait for 11 seconds for follow-up operations to simulate the login failure of the QR code expired",WARNING,[login failure],2021-07-21 10:15:25.118000,2021-07-21 10:15:36.118000,11,test,9427
9519,2021-07-21,mobservice,mobservice1,"2021-07-21 10:15:28,655 | WARNING | 0.0.0.1 | 172.17.0.5 | mobservice1 | 27dd4f25c3b2f26d | wait for 11 seconds for follow-up operations to simulate the login failure of the QR code expired",WARNING,[login failure],2021-07-21 10:15:28.655000,2021-07-21 10:15:39.655000,11,test,9702
9520,2021-07-21,mobservice,mobservice1,"2021-07-21 10:16:35,903 | WARNING | 0.0.0.1 | 172.17.0.5 | mobservice1 | 5bf4515c9bb76fc6 | wait for 11 seconds for follow-up operations to simulate the login failure of the QR code expired",WARNING,[login failure],2021-07-21 10:16:35.903000,2021-07-21 10:16:46.903000,11,test,9703
9521,2021-07-21,mobservice,mobservice2,"2021-07-21 10:19:36,145 | WARNING | 0.0.0.4 | 172.17.0.2 | mobservice2 | 98f549ca87bb08ea | wait for 11 seconds for follow-up operations to simulate the login failure of the QR code expired",WARNING,[login failure],2021-07-21 10:19:36.145000,2021-07-21 10:19:47.145000,11,test,9428
9522,2021-07-21,mobservice,mobservice1,"2021-07-21 10:30:04,377 | WARNING | 0.0.0.1 | 172.17.0.5 | mobservice1 | 7a1e20174f303c3a | wait for 11 seconds for follow-up operations to simulate the login failure of the QR code expired",WARNING,[login failure],2021-07-21 10:30:04.377000,2021-07-21 10:30:15.377000,11,test,9704
9523,2021-07-21,redisservice,redisservice1,"2021-07-21 10:43:25,825 | WARNING | 0.0.0.1 | 172.17.0.4 | redisservice1 | [memory_anomalies] trigger a high memory program, start at 2021-07-21 10:33:24.940789 and lasts 600 seconds and use 1g memory",WARNING,[memory_anomalies],2021-07-21 10:33:25.825000,2021-07-21 10:43:25.825000,600,test,9858
9524,2021-07-21,mobservice,mobservice2,"2021-07-21 10:34:25,654 | WARNING | 0.0.0.4 | 172.17.0.2 | mobservice2 | 4bbe9f6822f990e3 | wait for 11 seconds for follow-up operations to simulate the login failure of the QR code expired",WARNING,[login failure],2021-07-21 10:34:25.654000,2021-07-21 10:34:36.654000,11,test,9429
9525,2021-07-21,mobservice,mobservice1,"2021-07-21 10:35:27,764 | WARNING | 0.0.0.1 | 172.17.0.5 | mobservice1 | 151ed8ed0a36e129 | wait for 11 seconds for follow-up operations to simulate the login failure of the QR code expired",WARNING,[login failure],2021-07-21 10:35:27.764000,2021-07-21 10:35:38.764000,11,test,9705
9526,2021-07-21,mobservice,mobservice1,"2021-07-21 10:37:57,380 | WARNING | 0.0.0.1 | 172.17.0.5 | mobservice1 | 4fc86415d328a418 | wait for 11 seconds for follow-up operations to simulate the login failure of the QR code expired",WARNING,[login failure],2021-07-21 10:37:57.380000,2021-07-21 10:38:08.380000,11,test,9706
9527,2021-07-21,mobservice,mobservice1,"2021-07-21 10:38:35,793 | WARNING | 0.0.0.1 | 172.17.0.5 | mobservice1 | 47b3c95a7ee68b4f | wait for 11 seconds for follow-up operations to simulate the login failure of the QR code expired",WARNING,[login failure],2021-07-21 10:38:35.793000,2021-07-21 10:38:46.793000,11,test,9707
9528,2021-07-21,mobservice,mobservice2,"2021-07-21 10:39:12,083 | WARNING | 0.0.0.4 | 172.17.0.2 | mobservice2 | 95e0c99481bfa34a | wait for 11 seconds for follow-up operations to simulate the login failure of the QR code expired",WARNING,[login failure],2021-07-21 10:39:12.083000,2021-07-21 10:39:23.083000,11,test,9430
9529,2021-07-21,mobservice,mobservice2,"2021-07-21 10:44:43,087 | WARNING | 0.0.0.4 | 172.17.0.2 | mobservice2 | 4ac25b620c07a96b | wait for 11 seconds for follow-up operations to simulate the login failure of the QR code expired",WARNING,[login failure],2021-07-21 10:44:43.087000,2021-07-21 10:44:54.087000,11,test,9431
9530,2021-07-21,logservice,logservice1,"2021-07-21 11:03:24,900 | WARNING | 0.0.0.3 | 172.17.0.3 | logservice1 | [memory_anomalies] trigger a high memory program, start at 2021-07-21 10:53:23.991586 and lasts 600 seconds and use 1g memory",WARNING,[memory_anomalies],2021-07-21 10:53:24.900000,2021-07-21 11:03:24.900000,600,test,9862
9531,2021-07-21,mobservice,mobservice1,"2021-07-21 11:01:29,952 | WARNING | 0.0.0.1 | 172.17.0.5 | mobservice1 | c44d673134ed220 | wait for 11 seconds for follow-up operations to simulate the login failure of the QR code expired",WARNING,[login failure],2021-07-21 11:01:29.952000,2021-07-21 11:01:40.952000,11,test,9708
9532,2021-07-21,mobservice,mobservice2,"2021-07-21 11:01:32,519 | WARNING | 0.0.0.4 | 172.17.0.2 | mobservice2 | 8704c19ddda6af8a | wait for 11 seconds for follow-up operations to simulate the login failure of the QR code expired",WARNING,[login failure],2021-07-21 11:01:32.519000,2021-07-21 11:01:43.519000,11,test,9432
9533,2021-07-21,mobservice,mobservice2,"2021-07-21 11:06:30,956 | WARNING | 0.0.0.4 | 172.17.0.2 | mobservice2 | ebc50edfad23e1f7 | wait for 11 seconds for follow-up operations to simulate the login failure of the QR code expired",WARNING,[login failure],2021-07-21 11:06:30.956000,2021-07-21 11:06:41.956000,11,test,9433
9534,2021-07-21,mobservice,mobservice1,"2021-07-21 11:06:48,342 | WARNING | 0.0.0.1 | 172.17.0.5 | mobservice1 | 12208b4ca3fa8d05 | wait for 11 seconds for follow-up operations to simulate the login failure of the QR code expired",WARNING,[login failure],2021-07-21 11:06:48.342000,2021-07-21 11:06:59.342000,11,test,9709
9535,2021-07-21,mobservice,mobservice2,"2021-07-21 11:16:31,718 | WARNING | 0.0.0.4 | 172.17.0.2 | mobservice2 | 66743e641f961b11 | wait for 11 seconds for follow-up operations to simulate the login failure of the QR code expired",WARNING,[login failure],2021-07-21 11:16:31.718000,2021-07-21 11:16:42.718000,11,test,9434
9536,2021-07-21,mobservice,mobservice1,"2021-07-21 11:19:28,533 | WARNING | 0.0.0.1 | 172.17.0.5 | mobservice1 | fca5797b9f7bd6a6 | wait for 11 seconds for follow-up operations to simulate the login failure of the QR code expired",WARNING,[login failure],2021-07-21 11:19:28.533000,2021-07-21 11:19:39.533000,11,test,9710
