index,datetime,service,instance,message,level,anomaly_type,st_time,ed_time,duration,data_type
0,2021-07-01,dbservice,dbservice1,"2021-07-01 11:54:27,616 | WARNING | 0.0.0.4 | 172.17.0.3 | dbservice1 | [memory_anomalies] trigger a high memory program, start at 2021-07-01 11:44:26.882752 and lasts 600 seconds and use 1g memory",WARNING,[memory_anomalies],2021-07-01 11:44:27.616000,2021-07-01 11:54:27.616000,600,train
9859,2021-07-21,redisservice,redisservice1,"2021-07-21 12:39:59,922 | WARNING | 0.0.0.1 | 172.17.0.4 | redisservice1 | [memory_anomalies] trigger a high memory program, start at 2021-07-21 12:29:59.022533 and lasts 600 seconds and use 1g memory",WARNING,[memory_anomalies],2021-07-21 12:29:59.922000,2021-07-21 12:39:59.922000,600,test
9860,2021-07-21,redisservice,redisservice2,"2021-07-21 06:05:10,369 | WARNING | 0.0.0.2 | 172.17.0.4 | redisservice2 | [memory_anomalies] trigger a high memory program, start at 2021-07-21 05:55:09.440891 and lasts 600 seconds and use 1g memory",WARNING,[memory_anomalies],2021-07-21 05:55:10.369000,2021-07-21 06:05:10.369000,600,test
9861,2021-07-21,redisservice,redisservice2,"2021-07-21 09:59:54,657 | WARNING | 0.0.0.2 | 172.17.0.4 | redisservice2 | [memory_anomalies] trigger a high memory program, start at 2021-07-21 09:49:53.768891 and lasts 600 seconds and use 1g memory",WARNING,[memory_anomalies],2021-07-21 09:49:54.657000,2021-07-21 09:59:54.657000,600,test
9862,2021-07-21,logservice,logservice1,"2021-07-21 11:03:24,900 | WARNING | 0.0.0.3 | 172.17.0.3 | logservice1 | [memory_anomalies] trigger a high memory program, start at 2021-07-21 10:53:23.991586 and lasts 600 seconds and use 1g memory",WARNING,[memory_anomalies],2021-07-21 10:53:24.900000,2021-07-21 11:03:24.900000,600,test
9863,2021-07-21,logservice,logservice2,"2021-07-21 12:47:19,326 | WARNING | 0.0.0.2 | 172.17.0.3 | logservice2 | [memory_anomalies] trigger a high memory program, start at 2021-07-21 12:37:18.084875 and lasts 600 seconds and use 1g memory",WARNING,[memory_anomalies],2021-07-21 12:37:19.326000,2021-07-21 12:47:19.326000,600,test
9864,2021-07-21,logservice,logservice2,"2021-07-21 15:13:36,407 | WARNING | 0.0.0.2 | 172.17.0.3 | logservice2 | [memory_anomalies] trigger a high memory program, start at 2021-07-21 15:03:35.532900 and lasts 600 seconds and use 1g memory",WARNING,[memory_anomalies],2021-07-21 15:03:36.407000,2021-07-21 15:13:36.407000,600,test
9865,2021-07-22,dbservice,dbservice1,"2021-07-22 00:14:56,123 | WARNING | 0.0.0.4 | 172.17.0.3 | dbservice1 | [memory_anomalies] trigger a high memory program, start at 2021-07-22 00:04:55.422745 and lasts 600 seconds and use 1g memory",WARNING,[memory_anomalies],2021-07-22 00:04:56.123000,2021-07-22 00:14:56.123000,600,test
9866,2021-07-22,dbservice,dbservice1,"2021-07-22 07:35:13,562 | WARNING | 0.0.0.4 | 172.17.0.3 | dbservice1 | [memory_anomalies] trigger a high memory program, start at 2021-07-22 07:25:12.844932 and lasts 600 seconds and use 1g memory",WARNING,[memory_anomalies],2021-07-22 07:25:13.562000,2021-07-22 07:35:13.562000,600,test
9867,2021-07-22,webservice,webservice2,"2021-07-22 04:10:00,292 | WARNING | 0.0.0.3 | 172.17.0.4 | webservice2 | trigger the file moving program, start with 2021-07-22 04:00:00.192784, last for 600 seconds",WARNING,[file moving program],2021-07-22 04:00:00.292000,2021-07-22 04:10:00.292000,600,test
9868,2021-07-22,webservice,webservice2,"2021-07-22 07:38:24,106 | WARNING | 0.0.0.3 | 172.17.0.4 | webservice2 | [memory_anomalies] trigger a high memory program, start at 2021-07-22 07:28:23.131593 and lasts 600 seconds and use 1g memory",WARNING,[memory_anomalies],2021-07-22 07:28:24.106000,2021-07-22 07:38:24.106000,600,test
9869,2021-07-22,webservice,webservice2,"2021-07-22 12:10:00,567 | WARNING | 0.0.0.3 | 172.17.0.4 | webservice2 | trigger the file moving program, start with 2021-07-22 12:00:00.452881, last for 600 seconds",WARNING,[file moving program],2021-07-22 12:00:00.567000,2021-07-22 12:10:00.567000,600,test
9870,2021-07-22,webservice,webservice1,"2021-07-22 01:10:00,698 | WARNING | 0.0.0.1 | 172.17.0.3 | webservice1 | trigger the file moving program, start with 2021-07-22 01:00:00.679067, last for 600 seconds",WARNING,[file moving program],2021-07-22 01:00:00.698000,2021-07-22 01:10:00.698000,600,test
9871,2021-07-22,webservice,webservice1,"2021-07-22 01:37:41,373 | WARNING | 0.0.0.1 | 172.17.0.3 | webservice1 | [memory_anomalies] trigger a high memory program, start at 2021-07-22 01:27:40.407515 and lasts 600 seconds and use 1g memory",WARNING,[memory_anomalies],2021-07-22 01:27:41.373000,2021-07-22 01:37:41.373000,600,test
9872,2021-07-22,webservice,webservice1,"2021-07-22 05:59:16,843 | WARNING | 0.0.0.1 | 172.17.0.3 | webservice1 | [memory_anomalies] trigger a high memory program, start at 2021-07-22 05:49:15.853189 and lasts 600 seconds and use 1g memory",WARNING,[memory_anomalies],2021-07-22 05:49:16.843000,2021-07-22 05:59:16.843000,600,test
9873,2021-07-22,webservice,webservice1,"2021-07-22 12:17:03,789 | WARNING | 0.0.0.1 | 172.17.0.3 | webservice1 | [memory_anomalies] trigger a high memory program, start at 2021-07-22 12:07:02.490636 and lasts 600 seconds and use 1g memory",WARNING,[memory_anomalies],2021-07-22 12:07:03.789000,2021-07-22 12:17:03.789000,600,test
9874,2021-07-22,webservice,webservice1,"2021-07-22 22:15:48,174 | WARNING | 0.0.0.1 | 172.17.0.3 | webservice1 | [memory_anomalies] trigger a high memory program, start at 2021-07-22 22:05:46.586514 and lasts 600 seconds and use 1g memory",WARNING,[memory_anomalies],2021-07-22 22:05:48.174000,2021-07-22 22:15:48.174000,600,test
9875,2021-07-22,dbservice,dbservice2,"2021-07-22 13:53:59,172 | WARNING | 0.0.0.2 | 172.17.0.2 | dbservice2 | [memory_anomalies] trigger a high memory program, start at 2021-07-22 13:43:57.240863 and lasts 600 seconds and use 1g memory",WARNING,[memory_anomalies],2021-07-22 13:43:59.172000,2021-07-22 13:53:59.172000,600,test
9876,2021-07-22,dbservice,dbservice2,"2021-07-22 15:51:57,644 | WARNING | 0.0.0.2 | 172.17.0.2 | dbservice2 | [memory_anomalies] trigger a high memory program, start at 2021-07-22 15:41:56.368877 and lasts 600 seconds and use 1g memory",WARNING,[memory_anomalies],2021-07-22 15:41:57.644000,2021-07-22 15:51:57.644000,600,test
10467,2021-07-22,redisservice,redisservice1,"2021-07-22 08:47:58,682 | WARNING | 0.0.0.1 | 172.17.0.4 | redisservice1 | [memory_anomalies] trigger a high memory program, start at 2021-07-22 08:37:57.750532 and lasts 600 seconds and use 1g memory",WARNING,[memory_anomalies],2021-07-22 08:37:58.682000,2021-07-22 08:47:58.682000,600,test
10468,2021-07-22,redisservice,redisservice1,"2021-07-22 17:43:06,450 | WARNING | 0.0.0.1 | 172.17.0.4 | redisservice1 | [memory_anomalies] trigger a high memory program, start at 2021-07-22 17:33:05.478529 and lasts 600 seconds and use 1g memory",WARNING,[memory_anomalies],2021-07-22 17:33:06.450000,2021-07-22 17:43:06.450000,600,test
10469,2021-07-22,redisservice,redisservice1,"2021-07-22 18:48:09,529 | WARNING | 0.0.0.1 | 172.17.0.4 | redisservice1 | [memory_anomalies] trigger a high memory program, start at 2021-07-22 18:38:08.550539 and lasts 600 seconds and use 1g memory",WARNING,[memory_anomalies],2021-07-22 18:38:09.529000,2021-07-22 18:48:09.529000,600,test
10470,2021-07-22,redisservice,redisservice2,"2021-07-22 06:07:14,405 | WARNING | 0.0.0.2 | 172.17.0.4 | redisservice2 | [memory_anomalies] trigger a high memory program, start at 2021-07-22 05:57:13.573022 and lasts 600 seconds and use 1g memory",WARNING,[memory_anomalies],2021-07-22 05:57:14.405000,2021-07-22 06:07:14.405000,600,test
10471,2021-07-22,logservice,logservice1,"2021-07-22 03:58:03,511 | WARNING | 0.0.0.3 | 172.17.0.3 | logservice1 | [memory_anomalies] trigger a high memory program, start at 2021-07-22 03:48:02.419584 and lasts 600 seconds and use 1g memory",WARNING,[memory_anomalies],2021-07-22 03:48:03.511000,2021-07-22 03:58:03.511000,600,test
10472,2021-07-22,logservice,logservice2,"2021-07-22 03:02:54,393 | WARNING | 0.0.0.2 | 172.17.0.3 | logservice2 | [memory_anomalies] trigger a high memory program, start at 2021-07-22 02:52:53.508892 and lasts 600 seconds and use 1g memory",WARNING,[memory_anomalies],2021-07-22 02:52:54.393000,2021-07-22 03:02:54.393000,600,test
10473,2021-07-22,logservice,logservice2,"2021-07-22 04:00:12,536 | WARNING | 0.0.0.2 | 172.17.0.3 | logservice2 | [memory_anomalies] trigger a high memory program, start at 2021-07-22 03:50:11.504896 and lasts 600 seconds and use 1g memory",WARNING,[memory_anomalies],2021-07-22 03:50:12.536000,2021-07-22 04:00:12.536000,600,test
10474,2021-07-23,dbservice,dbservice1,"2021-07-23 08:00:00,237 | WARNING | 0.0.0.4 | 172.17.0.3 | dbservice1 | trigger an access permission denied exception, will lasts an hour",WARNING,[access permission denied exception],2021-07-23 08:00:00.237000,2021-07-23 09:00:00.237000,3600,test
10475,2021-07-23,dbservice,dbservice1,"2021-07-23 13:28:22,799 | WARNING | 0.0.0.4 | 172.17.0.3 | dbservice1 | [memory_anomalies] trigger a high memory program, start at 2021-07-23 13:18:22.082754 and lasts 600 seconds and use 1g memory",WARNING,[memory_anomalies],2021-07-23 13:18:22.799000,2021-07-23 13:28:22.799000,600,test
10476,2021-07-23,webservice,webservice2,"2021-07-23 09:33:56,664 | WARNING | 0.0.0.3 | 172.17.0.4 | webservice2 | [memory_anomalies] trigger a high memory program, start at 2021-07-23 09:23:55.707652 and lasts 600 seconds and use 1g memory",WARNING,[memory_anomalies],2021-07-23 09:23:56.664000,2021-07-23 09:33:56.664000,600,test
10477,2021-07-23,webservice,webservice2,"2021-07-23 20:10:01,064 | WARNING | 0.0.0.3 | 172.17.0.4 | webservice2 | trigger the file moving program, start with 2021-07-23 20:00:00.967148, last for 600 seconds",WARNING,[file moving program],2021-07-23 20:00:01.064000,2021-07-23 20:10:01.064000,600,test
10478,2021-07-23,webservice,webservice1,"2021-07-23 13:24:38,385 | WARNING | 0.0.0.1 | 172.17.0.3 | webservice1 | [memory_anomalies] trigger a high memory program, start at 2021-07-23 13:14:37.458529 and lasts 600 seconds and use 1g memory",WARNING,[memory_anomalies],2021-07-23 13:14:38.385000,2021-07-23 13:24:38.385000,600,test
10479,2021-07-23,webservice,webservice1,"2021-07-23 16:26:06,488 | WARNING | 0.0.0.1 | 172.17.0.3 | webservice1 | [memory_anomalies] trigger a high memory program, start at 2021-07-23 16:16:05.630449 and lasts 600 seconds and use 1g memory",WARNING,[memory_anomalies],2021-07-23 16:16:06.488000,2021-07-23 16:26:06.488000,600,test
10480,2021-07-23,webservice,webservice1,"2021-07-23 22:24:38,775 | WARNING | 0.0.0.1 | 172.17.0.3 | webservice1 | [memory_anomalies] trigger a high memory program, start at 2021-07-23 22:14:37.863921 and lasts 600 seconds and use 1g memory",WARNING,[memory_anomalies],2021-07-23 22:14:38.775000,2021-07-23 22:24:38.775000,600,test
10481,2021-07-23,dbservice,dbservice2,"2021-07-23 01:10:02,235 | WARNING | 0.0.0.2 | 172.17.0.2 | dbservice2 | [memory_anomalies] trigger a high memory program, start at 2021-07-23 01:00:00.540886 and lasts 600 seconds and use 1g memory",WARNING,[memory_anomalies],2021-07-23 01:00:02.235000,2021-07-23 01:10:02.235000,600,test
10482,2021-07-23,dbservice,dbservice2,"2021-07-23 11:30:11,717 | WARNING | 0.0.0.2 | 172.17.0.2 | dbservice2 | [memory_anomalies] trigger a high memory program, start at 2021-07-23 11:20:10.248932 and lasts 600 seconds and use 1g memory",WARNING,[memory_anomalies],2021-07-23 11:20:11.717000,2021-07-23 11:30:11.717000,600,test
10483,2021-07-23,dbservice,dbservice2,"2021-07-23 22:34:16,931 | WARNING | 0.0.0.2 | 172.17.0.2 | dbservice2 | [memory_anomalies] trigger a high memory program, start at 2021-07-23 22:24:15.916864 and lasts 600 seconds and use 1g memory",WARNING,[memory_anomalies],2021-07-23 22:24:16.931000,2021-07-23 22:34:16.931000,600,test
11072,2021-07-23,redisservice,redisservice1,"2021-07-23 01:01:08,969 | WARNING | 0.0.0.1 | 172.17.0.4 | redisservice1 | [memory_anomalies] trigger a high memory program, start at 2021-07-23 00:51:08.070653 and lasts 600 seconds and use 1g memory",WARNING,[memory_anomalies],2021-07-23 00:51:08.969000,2021-07-23 01:01:08.969000,600,test
11073,2021-07-23,redisservice,redisservice1,"2021-07-23 22:56:50,851 | WARNING | 0.0.0.1 | 172.17.0.4 | redisservice1 | [memory_anomalies] trigger a high memory program, start at 2021-07-23 22:46:49.979355 and lasts 600 seconds and use 1g memory",WARNING,[memory_anomalies],2021-07-23 22:46:50.851000,2021-07-23 22:56:50.851000,600,test
11074,2021-07-23,redisservice,redisservice2,"2021-07-23 04:56:57,577 | WARNING | 0.0.0.2 | 172.17.0.4 | redisservice2 | [memory_anomalies] trigger a high memory program, start at 2021-07-23 04:46:56.668918 and lasts 600 seconds and use 1g memory",WARNING,[memory_anomalies],2021-07-23 04:46:57.577000,2021-07-23 04:56:57.577000,600,test
11075,2021-07-23,redisservice,redisservice2,"2021-07-23 06:43:20,743 | WARNING | 0.0.0.2 | 172.17.0.4 | redisservice2 | [memory_anomalies] trigger a high memory program, start at 2021-07-23 06:33:19.780949 and lasts 600 seconds and use 1g memory",WARNING,[memory_anomalies],2021-07-23 06:33:20.743000,2021-07-23 06:43:20.743000,600,test
11076,2021-07-23,redisservice,redisservice2,"2021-07-23 18:09:47,513 | WARNING | 0.0.0.2 | 172.17.0.4 | redisservice2 | [memory_anomalies] trigger a high memory program, start at 2021-07-23 17:59:46.648889 and lasts 600 seconds and use 1g memory",WARNING,[memory_anomalies],2021-07-23 17:59:47.513000,2021-07-23 18:09:47.513000,600,test
11077,2021-07-23,redisservice,redisservice2,"2021-07-23 20:30:53,574 | WARNING | 0.0.0.2 | 172.17.0.4 | redisservice2 | [memory_anomalies] trigger a high memory program, start at 2021-07-23 20:20:52.712970 and lasts 600 seconds and use 1g memory",WARNING,[memory_anomalies],2021-07-23 20:20:53.574000,2021-07-23 20:30:53.574000,600,test
11078,2021-07-23,logservice,logservice1,"2021-07-23 07:09:18,270 | WARNING | 0.0.0.3 | 172.17.0.3 | logservice1 | [memory_anomalies] trigger a high memory program, start at 2021-07-23 06:59:16.511602 and lasts 600 seconds and use 1g memory",WARNING,[memory_anomalies],2021-07-23 06:59:18.270000,2021-07-23 07:09:18.270000,600,test
11079,2021-07-23,logservice,logservice2,"2021-07-23 14:57:38,245 | WARNING | 0.0.0.2 | 172.17.0.3 | logservice2 | [memory_anomalies] trigger a high memory program, start at 2021-07-23 14:47:36.896895 and lasts 600 seconds and use 1g memory",WARNING,[memory_anomalies],2021-07-23 14:47:38.245000,2021-07-23 14:57:38.245000,600,test
11080,2021-07-23,logservice,logservice2,"2021-07-23 19:41:35,644 | WARNING | 0.0.0.2 | 172.17.0.3 | logservice2 | [memory_anomalies] trigger a high memory program, start at 2021-07-23 19:31:34.752960 and lasts 600 seconds and use 1g memory",WARNING,[memory_anomalies],2021-07-23 19:31:35.644000,2021-07-23 19:41:35.644000,600,test
11081,2021-07-24,dbservice,dbservice1,"2021-07-24 03:43:34,641 | WARNING | 0.0.0.4 | 172.17.0.3 | dbservice1 | [memory_anomalies] trigger a high memory program, start at 2021-07-24 03:33:33.906750 and lasts 600 seconds and use 1g memory",WARNING,[memory_anomalies],2021-07-24 03:33:34.641000,2021-07-24 03:43:34.641000,600,test
11082,2021-07-24,dbservice,dbservice1,"2021-07-24 05:20:46,448 | WARNING | 0.0.0.4 | 172.17.0.3 | dbservice1 | [memory_anomalies] trigger a high memory program, start at 2021-07-24 05:10:45.738848 and lasts 600 seconds and use 1g memory",WARNING,[memory_anomalies],2021-07-24 05:10:46.448000,2021-07-24 05:20:46.448000,600,test
11083,2021-07-24,dbservice,dbservice1,"2021-07-24 09:40:44,690 | WARNING | 0.0.0.4 | 172.17.0.3 | dbservice1 | [memory_anomalies] trigger a high memory program, start at 2021-07-24 09:30:35.762840 and lasts 600 seconds and use 1g memory",WARNING,[memory_anomalies],2021-07-24 09:30:44.690000,2021-07-24 09:40:44.690000,600,test
11084,2021-07-24,dbservice,dbservice1,"2021-07-24 20:05:47,250 | WARNING | 0.0.0.4 | 172.17.0.3 | dbservice1 | [memory_anomalies] trigger a high memory program, start at 2021-07-24 19:55:46.479602 and lasts 600 seconds and use 1g memory",WARNING,[memory_anomalies],2021-07-24 19:55:47.250000,2021-07-24 20:05:47.250000,600,test
11085,2021-07-24,webservice,webservice2,"2021-07-24 00:08:45,929 | WARNING | 0.0.0.3 | 172.17.0.4 | webservice2 | [memory_anomalies] trigger a high memory program, start at 2021-07-23 23:58:44.975596 and lasts 600 seconds and use 1g memory",WARNING,[memory_anomalies],2021-07-23 23:58:45.929000,2021-07-24 00:08:45.929000,600,test
11086,2021-07-24,webservice,webservice2,"2021-07-24 01:10:00,820 | WARNING | 0.0.0.3 | 172.17.0.4 | webservice2 | trigger the file moving program, start with 2021-07-24 01:00:00.721897, last for 600 seconds",WARNING,[file moving program],2021-07-24 01:00:00.820000,2021-07-24 01:10:00.820000,600,test
11087,2021-07-24,webservice,webservice2,"2021-07-24 01:48:14,957 | WARNING | 0.0.0.3 | 172.17.0.4 | webservice2 | [memory_anomalies] trigger a high memory program, start at 2021-07-24 01:38:14.127705 and lasts 600 seconds and use 1g memory",WARNING,[memory_anomalies],2021-07-24 01:38:14.957000,2021-07-24 01:48:14.957000,600,test
11088,2021-07-24,webservice,webservice2,"2021-07-24 04:24:50,185 | WARNING | 0.0.0.3 | 172.17.0.4 | webservice2 | [memory_anomalies] trigger a high memory program, start at 2021-07-24 04:14:49.255604 and lasts 600 seconds and use 1g memory",WARNING,[memory_anomalies],2021-07-24 04:14:50.185000,2021-07-24 04:24:50.185000,600,test
11089,2021-07-24,webservice,webservice2,"2021-07-24 09:30:52,606 | WARNING | 0.0.0.3 | 172.17.0.4 | webservice2 | [memory_anomalies] trigger a high memory program, start at 2021-07-24 09:20:51.671585 and lasts 600 seconds and use 1g memory",WARNING,[memory_anomalies],2021-07-24 09:20:52.606000,2021-07-24 09:30:52.606000,600,test
11090,2021-07-24,webservice,webservice1,"2021-07-24 04:22:49,330 | WARNING | 0.0.0.1 | 172.17.0.3 | webservice1 | [memory_anomalies] trigger a high memory program, start at 2021-07-24 04:12:48.466609 and lasts 600 seconds and use 1g memory",WARNING,[memory_anomalies],2021-07-24 04:12:49.330000,2021-07-24 04:22:49.330000,600,test
11091,2021-07-24,webservice,webservice1,"2021-07-24 08:10:00,739 | WARNING | 0.0.0.1 | 172.17.0.3 | webservice1 | trigger the file moving program, start with 2021-07-24 08:00:00.622633, last for 600 seconds",WARNING,[file moving program],2021-07-24 08:00:00.739000,2021-07-24 08:10:00.739000,600,test
11092,2021-07-24,webservice,webservice1,"2021-07-24 10:29:02,767 | WARNING | 0.0.0.1 | 172.17.0.3 | webservice1 | [memory_anomalies] trigger a high memory program, start at 2021-07-24 10:19:01.853102 and lasts 600 seconds and use 1g memory",WARNING,[memory_anomalies],2021-07-24 10:19:02.767000,2021-07-24 10:29:02.767000,600,test
11093,2021-07-24,webservice,webservice1,"2021-07-24 20:03:59,507 | WARNING | 0.0.0.1 | 172.17.0.3 | webservice1 | [memory_anomalies] trigger a high memory program, start at 2021-07-24 19:53:58.610331 and lasts 600 seconds and use 1g memory",WARNING,[memory_anomalies],2021-07-24 19:53:59.507000,2021-07-24 20:03:59.507000,600,test
11094,2021-07-24,dbservice,dbservice2,"2021-07-24 00:43:14,743 | WARNING | 0.0.0.2 | 172.17.0.2 | dbservice2 | [memory_anomalies] trigger a high memory program, start at 2021-07-24 00:33:13.128882 and lasts 600 seconds and use 1g memory",WARNING,[memory_anomalies],2021-07-24 00:33:14.743000,2021-07-24 00:43:14.743000,600,test
